userId,movieId,rating,timestamp
160,5349,0.5,1058456918
225,1717,2.0,949261430
294,785,3.0,966595774
279,106489,2.0,1506395825
475,1580,5.0,1498031593
307,6724,4.0,1189608635
597,2403,5.0,941728937
524,733,4.0,852404489
350,802,3.0,864941053
380,585,2.0,1495234398
346,1131,4.0,1172692764
414,51086,3.0,1216150276
305,71838,2.5,1460137012
318,114678,4.0,1501360241
279,924,4.0,1506394394
414,2883,4.0,961437391
380,1806,3.0,1495235126
479,4488,3.0,1039362390
226,34162,3.5,1159220100
525,5816,3.5,1476479366
160,3826,1.0,998513585
376,4226,5.0,1364933036
110,1882,1.5,1175329457
19,3450,3.0,965706185
268,2580,4.0,940173069
606,47629,4.0,1177937288
534,2683,4.0,1459795330
201,780,4.0,939226691
298,5989,3.0,1447518368
596,122922,3.5,1535709443
462,953,4.0,1121921378
68,6893,3.5,1158534072
474,1372,4.5,1056637089
78,1552,4.0,1252574812
414,1393,4.0,961513794
495,97938,5.0,1458636559
331,318,5.0,1537157510
298,104241,3.0,1479057425
260,111,5.0,1109409075
6,802,4.0,845554584
239,54259,4.0,1221159205
182,3947,2.5,1055153078
322,2302,3.5,1217676772
435,2023,5.0,1366675878
217,3274,3.0,956195125
20,5952,5.0,1054037144
468,349,2.0,831400427
159,49286,2.0,1508641212
92,55282,4.0,1294941914
599,85510,2.0,1519120609
367,2396,4.0,997811235
396,745,4.0,1111688552
76,67255,3.0,1439167881
274,1639,3.5,1171756029
555,1441,4.0,978747097
452,1616,5.0,1019580866
607,3253,2.0,964744431
524,494,5.0,852404399
216,3363,4.0,975212308
368,880,1.0,971277349
438,592,4.0,1105650447
382,6593,3.5,1515172648
610,122920,5.0,1493845626
483,59387,5.0,1232847384
132,2340,3.0,1161800168
380,7254,4.0,1493420073
195,1863,2.0,974708241
91,2542,4.5,1112711525
483,4886,4.5,1178293841
474,1148,4.0,1053372059
332,1280,3.5,1352674395
380,58559,5.0,1493419875
482,2748,2.5,1105396713
45,5481,4.0,1034343599
91,4626,4.0,1112712542
606,3258,2.0,1175553669
372,1060,4.0,874416032
354,1625,3.5,1200869913
540,4239,4.0,1179107949
140,165,4.0,967049233
602,204,4.0,840875901
249,8371,3.5,1412843508
212,8361,3.0,1490115128
246,2124,5.0,1354146071
599,1390,1.0,1498797236
298,1285,2.5,1466277275
339,32,3.0,1460518918
10,94070,4.5,1455357387
368,22,3.0,971276062
346,480,2.5,1125858149
252,122886,4.0,1498284797
109,361,3.0,841109369
484,3752,2.0,1342297212
249,115149,4.0,1516563231
19,540,1.0,965711928
414,2769,4.0,989248869
275,4384,3.0,1049077528
249,111743,3.5,1410476639
420,1721,4.0,1218207717
480,3481,5.0,1179162198
587,3435,4.0,953137328
117,36,3.0,844163102
525,1197,4.5,1476476375
132,235,3.0,1157919810
603,3424,5.0,953927655
122,122886,5.0,1461561194
448,68358,3.5,1259155084
