userId,movieId,rating,timestamp
387,7569,3.5,1095121973
414,31221,2.5,1216150572
600,1214,2.5,1237709566
111,4545,3.5,1517441447
116,597,4.5,1337199369
28,52328,2.5,1234572127
382,1917,3.5,1515173362
489,1485,1.5,1333101705
509,2294,2.5,1435992774
560,112552,3.5,1469657571
45,344,4.0,951170563
610,74370,4.0,1493848497
85,1446,4.0,889466953
108,5349,5.0,1042841085
424,1089,3.5,1457844568
610,86295,3.0,1493849282
610,1858,3.0,1479542357
509,1148,3.5,1436424181
93,1917,5.0,942946588
577,1221,4.0,945966674
292,5444,4.0,1265679947
177,1244,4.0,1435534927
307,7367,1.0,1186172993
298,45728,2.5,1447584632
380,43679,3.0,1494071757
474,4221,2.0,988579966
45,1500,3.0,951170182
412,913,5.0,939115095
409,3671,5.0,968979078
195,608,5.0,974706650
195,2880,1.0,997909510
7,5459,3.0,1106712820
197,786,2.0,947461058
483,410,3.0,1181494952
39,2366,5.0,974787893
586,187593,4.0,1529899179
606,42004,4.0,1174696100
128,260,5.0,899033269
380,296,5.0,1493420341
222,61132,2.5,1391374803
387,8360,3.5,1094876668
477,637,4.5,1200939212
600,2193,5.0,1237759297
317,133115,4.0,1430611255
318,99114,5.0,1361571697
477,4022,3.5,1200941198
186,4995,3.0,1031072742
66,8493,4.0,1104645429
387,7460,3.0,1153296286
50,6663,3.0,1514239570
603,1904,5.0,963178125
474,39381,3.0,1165539876
246,1243,5.0,1354127401
355,933,5.0,974966389
474,6228,4.0,1201833268
57,3638,2.0,965798849
385,1017,2.0,842892477
227,109374,5.0,1447209840
372,1608,3.0,874414409
1,2616,4.0,964983080
165,5959,3.0,1046741509
503,480,3.5,1335219291
187,7371,4.0,1161850373
95,6365,4.0,1071803883
199,2529,4.0,940380816
266,1884,5.0,944891597
103,5952,3.5,1431970503
96,1036,3.0,964772750
552,2716,3.5,1111473031
381,4963,4.0,1166972007
573,86377,5.0,1370377725
580,1876,3.0,1167861188
227,8873,4.5,1447210424
190,4886,4.0,1504310027
68,3988,3.0,1158534823
490,54001,2.5,1324376780
182,2025,3.5,1063285661
282,2291,4.0,1378491647
290,2890,4.0,974942857
596,1968,3.5,1535827140
167,41566,4.0,1154719328
500,356,4.0,1005527755
566,539,4.0,849005642
217,1179,3.0,955942953
525,6564,2.0,1476479793
128,911,4.0,899033506
414,6713,4.0,1076099692
39,3000,5.0,974789174
313,2532,3.0,1030475005
217,2108,3.0,955943917
210,147378,4.5,1527266129
57,3527,3.0,965798716
68,8983,3.5,1261622833
482,1573,4.0,1105396840
434,2329,5.0,1270603477
608,30810,3.0,1117408029
484,1029,5.0,1342297692
307,1513,1.5,1186162447
474,1676,2.0,1047055104
211,2028,4.0,1350913025
277,1043,3.0,861813370
129,2890,4.5,1167377837
140,5378,4.0,1038224094
237,3869,1.5,1410630669
474,2100,4.0,1100291843
43,34,5.0,848993816
402,376,4.0,852551954
68,3988,3.0,1158534823
68,333,4.0,1158535093
561,86298,1.5,1491091589
414,4654,4.0,1045422675
62,159093,3.5,1523047944
585,54503,5.0,1307417495
436,276,2.0,833529846
195,3826,3.0,997909336
325,2150,4.0,1039397891
480,3858,4.0,1179164398
367,1265,4.0,997811750
474,43460,3.0,1165540023
274,6754,2.5,1171759303
199,2890,4.0,941583590
292,3784,2.0,990062421
135,2792,4.0,1009694539
368,3763,3.0,971275906
445,910,3.5,1454622112
326,86504,5.0,1443981943
62,88125,4.5,1521489649
249,47099,4.0,1353801100
169,2011,4.5,1078284889
606,5187,4.0,1171810211
237,1371,2.5,1410630057
607,318,5.0,963080679
1,2046,4.0,964982563
488,904,5.0,1112382257
167,2858,3.0,1154722268
59,928,5.0,953610381
143,3421,1.0,1444768946
217,1004,3.0,955941623
555,516,4.0,978747285
45,2687,4.0,950718755
546,2792,3.0,973588665
68,2628,3.0,1158531291
603,804,2.0,963178746
265,3591,3.0,965319040
249,79702,4.5,1346847799
226,6659,3.5,1096420912
105,102407,4.5,1447410950
212,85414,2.5,1490121419
182,6881,4.0,1076826096
217,2366,3.0,955935853
135,1265,5.0,1009691846
4,368,4.0,945078690
314,203,3.0,834398670
525,76251,3.5,1476476697
32,799,3.0,856736405
232,72731,3.5,1283133148
517,2141,1.5,1487957061
326,142448,4.0,1463936449
219,8228,4.0,1198814690
555,1215,5.0,978748827
599,2694,2.5,1498518544
111,8361,1.5,1516223109
606,4007,4.0,1171407480
140,3256,4.0,949666998
610,97988,2.5,1493848742
43,288,3.0,848993793
590,3034,3.5,1258426903
480,3949,3.5,1179163200
480,34,4.0,1179178044
512,39,4.0,841449426
125,58301,5.0,1474294530
509,50601,2.5,1435996098
380,6934,3.0,1494071247
563,2485,3.0,1441845661
596,80463,3.0,1535708468
602,329,3.0,840875594
68,480,3.5,1158531200
474,1032,2.0,1047054796
263,1190,3.0,940384225
27,920,4.0,962686447
91,2723,3.5,1112716711
167,608,3.0,1154723159
125,1844,4.5,1474296148
177,3827,3.0,1435524805
199,2391,3.5,1060288828
610,71264,4.0,1493846521
288,3974,3.0,978470524
522,70286,4.5,1253343721
610,6283,4.5,1493845616
590,555,3.5,1258419936
345,56949,4.0,1342827382
9,2300,5.0,1044657072
414,431,5.0,961517936
220,4954,4.5,1230055125
444,410,4.0,839310974
246,2571,5.0,1354124998
288,986,3.0,978467651
282,134130,4.0,1514068388
16,593,3.0,1377476977
165,5959,3.0,1046741509
474,5464,3.0,1046875127
307,68952,4.5,1244814311
322,2268,5.0,1217676740
369,59126,4.0,1237082441
560,84152,3.0,1469648482
387,3919,2.5,1129960571
182,5026,4.0,1064782935
135,292,4.0,1009692890
304,1100,3.0,891173643
266,1883,1.0,945669162
52,7438,4.5,1468051321
342,2320,2.0,1042821145
186,788,4.0,1031080305
610,1214,4.5,1493850227
298,8814,0.5,1479065223
141,2700,3.0,1513130965
199,1262,5.0,1060289044
246,2336,5.0,1354146065
573,43679,4.0,1186589244
202,2262,3.0,975015565
448,2300,4.0,1019140840
408,5418,4.5,1468361174
42,1689,1.0,996215883
493,4701,5.0,1001562930
232,4700,2.5,1206995172
365,61024,5.0,1488332863
102,590,4.0,835875690
294,275,2.0,966596595
57,1831,2.0,965798952
140,2023,4.0,1035368843
178,1270,4.5,1164355299
1,2987,5.0,964982495
600,2144,4.5,1237763492
603,2593,4.0,963178102
462,7153,4.5,1121922359
47,5108,4.0,1496209895
505,1029,5.0,1298779440
298,77561,3.5,1447516876
36,4995,1.0,1100803560
28,1653,3.5,1234572121
64,590,5.0,1161520062
297,540,1.0,900876291
520,1513,4.0,1326610438
307,57368,3.0,1211305204
105,127098,4.5,1526207796
332,8983,2.5,1352674098
122,53953,4.0,1461562577
511,91500,3.5,1450094072
111,2541,4.0,1516153859
331,33794,4.0,1537157714
20,586,3.0,1054038279
477,4306,4.0,1200939854
107,316,3.0,832003678
298,4734,4.0,1447584585
561,2194,4.5,1491092052
555,2248,4.0,978820632
222,103235,3.0,1391347075
122,120466,5.0,1461562139
380,2092,2.5,1494036163
91,6857,5.0,1112716461
608,5308,1.5,1117506828
131,3363,3.5,1349838628
437,802,3.0,859721080
274,63113,3.5,1227523971
590,3753,4.0,1258416747
105,33162,3.5,1447562910
217,6425,2.0,955944568
560,92694,4.0,1469651753
48,172,3.5,1127128691
226,1367,3.0,1096420793
21,5952,2.0,1419025155
414,59141,4.5,1273977286
414,5417,3.0,1039530983
474,1262,4.0,1078151740
93,339,4.0,942766855
339,142448,4.0,1460518643
608,1544,3.5,1117504496
307,3252,3.0,1186163099
534,132046,4.5,1459787996
474,6183,4.0,1061160987
246,1304,4.0,1354134458
202,1304,4.0,974918419
440,48774,3.5,1237569047
594,2716,4.0,1109037014
91,784,3.5,1112712276
233,7361,5.0,1448816249
166,260,4.5,1188926253
294,2496,3.0,966596142
89,136834,5.0,1520409019
305,139385,3.0,1460134160
437,800,5.0,859721361
599,53450,1.5,1519178223
334,45517,3.5,1229959548
334,52973,3.0,1266680408
27,969,4.0,965149694
552,3409,0.5,1112151367
226,1947,4.0,1096420745
318,34162,3.5,1312876725
177,1193,4.0,1435533599
560,60072,2.5,1469649136
268,2863,4.0,940181204
14,4,3.0,835441653
424,47,5.0,1457842442
474,2959,4.0,1100291874
177,1291,3.0,1435533606
51,2124,4.0,1230929579
599,24,2.5,1498517444
475,3578,5.0,1498030079
67,27193,5.0,1501273671
349,337,4.0,834750979
84,1286,3.0,860398475
248,189333,3.5,1534602181
122,520,4.0,1461562759
610,54259,4.0,1493847815
448,26152,3.0,1136651990
312,5446,4.0,1043177830
356,2353,3.0,1229143513
19,2699,3.0,965703915
562,588,4.0,1368897501
298,216,3.0,1449757372
288,2091,2.0,978470309
387,40732,3.5,1182314248
264,5952,4.5,1136978216
147,2699,4.5,1203267692
414,3238,2.0,961436710
233,91529,3.5,1520206343
483,256,3.0,1327277652
63,6016,4.5,1443200443
542,1997,1.5,1163386631
178,480,3.0,1164354863
596,120919,3.0,1535832841
347,10,4.0,847645690
330,356,5.0,1285904215
387,3994,3.0,1183352841
73,7451,3.0,1464197262
275,3911,5.0,1049079366
219,4995,4.0,1217436309
182,1719,3.5,1054780566
567,104875,3.5,1525285909
448,109487,3.0,1446324494
485,300,3.0,837943384
610,138632,5.0,1479545420
64,3386,4.5,1161559855
64,3,3.5,1161519668
608,6863,4.5,1117408476
573,1391,1.5,1187044930
474,306,3.5,1058792723
483,109971,4.5,1415574920
21,30825,3.5,1421521760
105,541,4.0,1446571848
599,2322,2.5,1498515283
171,742,4.0,866904469
474,2858,3.5,1087831985
239,208,2.5,1221158495
599,4214,2.5,1498514758
179,743,3.0,852115576
522,588,4.0,1253344705
445,116897,5.0,1454621994
140,42730,5.0,1152898385
42,420,3.0,996215096
590,364,4.5,1258417725
448,80727,2.5,1325420433
10,59333,2.5,1455357564
155,1883,4.0,961861930
265,1203,4.0,965316218
567,101142,2.5,1525290802
88,2542,4.5,1331421453
484,58559,3.5,1342228525
563,59333,3.0,1441845997
563,72407,2.5,1441845631
294,1617,3.0,966597387
425,741,2.5,1106482697
503,4878,2.5,1335219513
583,104,3.0,1481474437
551,122918,4.0,1504321057
448,30810,3.0,1151348999
371,6934,5.0,1407692318
183,2951,3.0,992331540
448,1148,4.0,1028110632
16,1199,5.0,1377477911
187,3627,5.0,1161954605
220,5952,4.5,1230059774
100,5013,3.0,1100185970
222,6947,2.5,1391346660
582,102125,4.5,1446794053
499,2644,2.5,1289960027
253,926,4.5,1286642757
405,4144,4.5,1304537443
64,2916,3.0,1161520927
453,1060,3.0,972622883
154,112852,5.0,1486297096
594,5527,4.5,1108975786
222,64614,4.0,1391350017
254,49272,4.5,1180446593
608,4022,3.0,1117408281
418,96821,4.5,1461869719
448,7104,2.0,1074423194
555,1269,5.0,978748857
167,5464,3.5,1154719103
477,60684,4.5,1236482587
68,4027,2.0,1158531902
288,7325,3.0,1095104471
115,1200,5.0,959801035
530,509,3.0,843227101
212,96821,4.0,1490115530
479,4246,4.0,1039367434
241,2959,3.0,1447536153
414,2745,4.0,991144487
160,593,2.0,971113259
215,2144,4.5,1260908567
274,2987,4.0,1171428374
448,1230,5.0,1029135309
239,588,4.0,1221158088
182,4848,5.0,1067119039
346,2467,4.0,1125858366
599,2625,1.5,1498504795
80,87232,4.0,1377309028
465,924,5.0,959895962
499,56286,4.0,1289960497
332,1203,4.0,1352671268
126,592,3.0,845925577
332,2905,4.5,1352674277
266,1042,3.0,945669609
282,39183,4.5,1514070024
610,109578,3.5,1493849211
101,2722,3.0,968440914
564,7173,3.5,1478454410
247,1704,4.5,1467644274
45,480,4.0,950740478
356,5103,5.0,1229140559
414,594,4.0,961518937
489,380,3.5,1332772206
496,40826,4.0,1415166154
318,924,3.5,1312876245
534,588,4.5,1459787997
462,1080,5.0,1121921114
178,3996,4.0,1164355024
232,59501,3.0,1241823452
330,62,3.0,1285905259
580,5828,2.5,1167673842
377,6303,5.0,1340344302
393,54286,5.0,1430505955
555,3703,4.0,978820142
600,1077,3.5,1237763970
80,65216,3.5,1377309097
20,1013,4.0,1054038219
464,47,5.0,1275549635
125,62439,4.5,1474296021
414,31225,3.0,1216145643
380,97643,3.0,1493422051
140,4994,3.0,1028042869
68,6711,5.0,1158531509
515,3147,5.0,1513601970
160,3005,1.0,971196612
330,1584,2.5,1285905318
162,277,5.0,836511595
79,3006,4.0,975281343
458,296,4.0,845651603
505,441,2.5,1298779472
432,4976,3.5,1335141357
199,1244,3.0,1023654918
220,62155,3.5,1235455496
91,1380,2.0,1112713666
590,1012,3.5,1258426933
414,168,2.0,961514438
602,292,3.0,840875594
277,836,4.0,861813095
26,592,4.0,836950245
480,1200,4.0,1179160559
137,1237,4.5,1204863783
387,780,2.0,1094938230
6,13,3.0,845555588
480,34542,3.5,1179162059
121,337,4.0,847656180
414,6709,4.0,1064169971
4,539,1.0,964538832
387,1025,3.0,1095041386
274,858,3.5,1171409113
538,520,5.0,1307845456
419,8644,4.5,1322305416
322,4993,3.5,1217676368
608,3438,2.0,1117490866
344,4720,1.0,1420497290
344,86332,4.0,1420497413
226,2706,3.0,1095662872
249,70,4.0,1355677606
249,1552,4.0,1355366908
414,762,2.0,961439433
359,2,3.5,1198112829
232,45732,1.5,1172032160
557,2628,2.0,1452874621
317,74458,4.0,1430511551
313,648,1.0,1030556440
380,79702,4.0,1493420626
217,1230,2.0,955943221
31,141,4.0,850466616
50,104841,1.5,1514238848
520,1136,5.0,1326609174
599,1356,3.5,1498501541
555,1290,4.0,978822296
265,2445,3.0,965319932
391,1089,5.0,1030824751
24,318,4.5,1458941989
318,118696,3.0,1426361689
189,68954,4.5,1439465136
393,4148,3.5,1430507559
590,8814,0.5,1258417797
474,7382,4.0,1123721665
318,235,3.5,1415647860
342,288,3.0,1042821145
474,262,4.0,979180182
66,2020,4.0,1099188103
534,72308,4.0,1459787996
354,5445,3.5,1200870121
74,8207,4.0,1207500932
241,2571,4.0,1447536101
239,1036,4.0,1221158283
4,2351,4.0,945078467
282,1721,3.0,1378490504
483,27370,4.5,1246783796
597,376,4.0,941729824
19,724,4.0,965705076
217,367,3.0,955942978
28,52952,3.5,1234338058
600,2081,4.0,1237851218
368,2322,3.0,971277181
187,32387,5.0,1161850305
186,1214,4.0,1031073489
238,1193,3.0,1007930967
483,377,1.5,1181496681
331,177765,4.0,1537157585
474,5548,2.0,1046887698
132,4643,1.0,1157978871
230,780,3.0,1196304289
606,7034,3.0,1176332069
100,1912,4.5,1100186251
361,32019,4.0,1204041913
571,3021,2.0,966901209
315,599,4.0,939919421
395,160,4.0,841503793
489,3499,3.5,1385824106
525,8366,4.5,1476477022
298,1036,3.0,1447584411
326,92259,5.0,1419880461
534,6754,4.0,1459787996
602,380,3.0,840875508
252,6377,5.0,1498284193
446,497,4.0,843839575
474,5685,4.5,1053021154
474,1650,4.0,1060105233
587,1948,4.0,953138831
474,5455,1.5,1089387501
465,1256,4.0,959896573
195,3535,2.0,997909336
140,5574,3.5,1058313041
313,5539,1.0,1030558213
368,2817,1.0,971275255
570,2012,3.0,1181478042
63,3285,2.0,1443200777
403,61248,3.5,1225243531
448,27904,3.5,1214056192
284,329,3.0,832695208
599,2053,1.5,1498505167
474,3816,4.0,1132195959
462,1968,4.0,1515196139
169,5620,4.0,1059429329
444,480,3.0,839310974
372,736,4.0,874416317
525,164540,3.5,1476480017
294,497,4.0,966595143
480,5630,3.0,1179178928
356,3429,4.5,1228073165
312,151,3.0,1043177216
184,59022,3.0,1537094979
421,1206,4.5,1311494926
187,49932,4.0,1180301635
295,1089,5.0,1320064919
91,2115,3.5,1112712160
221,7063,3.0,1119984546
600,239,2.0,1237714155
71,1544,3.0,864738453
469,296,5.0,965336630
220,5418,4.0,1230060242
268,1580,3.0,940182657
32,786,3.0,856736173
359,1960,4.5,1192499427
225,3253,4.0,949111556
483,1175,4.0,1185098232
6,830,5.0,845556222
169,4039,4.5,1059427674
322,2302,3.5,1217676772
103,110,4.5,1431957016
570,858,3.0,1181477206
266,316,3.0,946768550
226,4502,3.5,1095694860
274,4545,3.0,1171785373
441,68157,4.5,1449070599
603,3445,4.0,953926970
274,4223,4.0,1173041125
541,361,3.0,835644211
137,919,5.0,1204859924
246,74508,4.5,1355955468
416,1721,0.5,1187496464
244,479,2.0,975091915
339,56869,4.0,1494291473
372,1416,2.0,874414409
186,2161,4.0,1031087675
599,923,4.0,1498499063
273,21,5.0,835860782
68,2692,2.0,1158532200
606,27821,2.5,1175722715
600,1270,4.5,1237711743
577,858,5.0,945966632
294,296,4.0,966597447
292,59315,4.5,1245511326
414,5618,5.0,1035828876
125,135567,2.5,1485508720
484,5810,3.0,1342297816
171,661,5.0,866904261
262,21,3.0,840305713
50,128620,3.5,1518168132
62,80693,4.0,1522190556
165,3256,4.0,1046742010
368,1965,4.0,971273448
439,8961,4.0,1436943973
77,2571,5.0,1535107478
573,4979,4.0,1186589404
387,902,2.5,1094875476
579,892,5.0,977366005
230,50872,3.5,1196305180
610,103772,4.0,1493846294
414,3252,5.0,961518066
606,1136,4.0,1171736505
438,8949,5.0,1105649588
18,112552,4.5,1455664748
