userId,movieId,rating,timestamp
577,2985,3.0,945967115
583,35836,3.0,1481474177
288,924,5.0,976139234
379,19,2.0,847397556
482,1923,4.0,1105395991
288,4329,3.0,1014821704
457,3578,5.0,993610945
492,61,4.0,863976447
438,2424,4.0,1105649923
298,76060,2.5,1466277943
610,5026,4.5,1493846819
424,2329,4.0,1457843719
562,337,4.0,1368893775
62,58803,4.0,1525165437
187,318,3.0,1161849921
517,3549,3.0,1487957231
88,56782,4.5,1331421880
219,6383,1.5,1195927610
68,6157,2.0,1158533718
338,6874,4.5,1530148453
160,1674,2.0,971113866
342,288,3.0,1042821145
382,31685,3.5,1515175071
177,1907,3.0,1435535032
562,2288,4.0,1368892473
365,48385,1.0,1488333343
603,2633,4.0,954482471
140,539,3.0,949667435
82,5900,4.0,1084466576
103,1230,4.0,1432086587
522,1302,3.5,1388124733
474,1303,4.0,1074474320
177,5444,4.0,1435524887
256,442,5.0,1447000049
186,2034,2.0,1031073355
480,1256,4.0,1179159640
387,6763,2.0,1191214089
219,55290,4.0,1194680952
477,56145,4.0,1200944017
36,5312,4.0,1100803807
606,32,4.0,1173653921
561,1282,4.0,1491095065
160,1483,5.0,976796790
580,6,4.0,1167789917
182,150,2.5,1055157599
282,58559,5.0,1378489945
156,2294,3.0,940018188
274,60522,3.0,1229955935
82,5803,4.0,1084467353
210,96610,3.5,1533667381
477,2478,3.5,1200944830
274,8967,1.5,1172110927
495,112183,5.0,1458636552
15,91500,3.0,1510573214
64,3793,3.5,1161520586
390,1884,4.5,1250336685
514,1393,4.0,1533953957
560,6156,2.0,1469649241
140,3685,5.0,960561729
414,1222,5.0,961512442
425,3993,4.0,1106483588
182,497,4.5,1054783081
238,3101,4.0,1007931050
381,3175,2.5,1166972030
448,27685,1.5,1483206730
298,3984,3.0,1447584804
448,1148,4.0,1028110632
480,4370,3.5,1179164229
391,2108,4.0,1030827326
274,45722,3.0,1171409979
294,433,2.0,966597280
290,1957,4.0,974938796
1,2657,3.0,964983426
140,5377,3.5,1055093077
561,6,4.0,1491092289
103,112556,4.5,1431955249
605,7153,5.0,1277175635
42,2094,3.0,996214830
79,457,4.0,975281934
483,5902,5.0,1312669896
9,5507,1.0,1044656836
346,4865,3.0,1094646878
434,527,5.0,1270604461
56,316,3.0,835799115
337,25,4.0,860255716
603,2716,3.0,953925548
318,51662,3.5,1256504090
87,5618,5.0,1296109045
323,509,3.5,1422640167
560,45081,3.5,1469651300
603,1569,1.0,954482630
167,4489,3.5,1154721599
334,1101,3.5,1225478329
357,196,2.5,1348628318
45,2081,5.0,950726248
179,736,5.0,852114051
453,2879,4.0,1005967137
169,4373,4.5,1059428960
453,104,4.0,1005967193
381,3753,4.0,1165975398
387,1090,3.5,1094877353
249,267,3.5,1401041033
55,2427,0.5,1312747741
414,50872,4.0,1216145537
298,81156,3.0,1447517746
599,4585,2.5,1519178892
45,3114,5.0,950727914
609,231,3.0,847220869
480,5669,3.5,1179160956
490,6934,2.0,1324371104
474,6183,4.0,1061160987
572,2761,4.0,945887030
448,2716,5.0,1019127163
128,904,5.0,899033229
166,527,4.5,1188926239
297,836,1.0,900875927
489,1227,4.5,1333656252
328,1213,4.5,1494210611
414,8533,3.5,1216147667
234,1582,3.0,1004409049
408,7324,4.0,1467644109
182,5347,3.0,1063275580
104,2551,2.0,1101152649
448,143859,3.0,1483041516
590,3984,2.5,1267238654
606,7438,4.5,1171233859
125,1034,4.5,1474411436
495,1172,5.0,1458636678
477,79702,5.0,1282923839
446,266,2.0,843839344
61,1090,4.0,1145532596
460,6539,4.0,1359177684
495,2411,4.0,1458636411
387,1104,4.0,1094876737
528,88125,1.0,1391736340
82,6536,4.0,1084466338
474,33154,3.5,1137766098
4,1860,2.0,986849001
600,440,2.5,1237859391
68,10,4.5,1158531612
599,26555,2.0,1519183427
562,58047,5.0,1368896661
572,736,2.0,945888467
294,2111,2.0,966595695
603,2517,1.0,953925740
480,168,2.5,1179178937
249,48783,3.5,1355677775
76,750,3.0,1439166438
385,6,3.0,840648313
448,127198,2.5,1471463552
298,71282,3.0,1447517332
74,27773,5.0,1207501803
224,1259,5.0,971811884
229,539,4.0,838143576
39,32,3.0,974787510
567,7361,5.0,1525282255
64,587,4.0,1161520501
73,30793,3.5,1464197149
608,5146,3.5,1117502700
379,153,3.0,847397247
480,34162,3.5,1179164108
239,1259,4.5,1221158693
438,4018,3.5,1105649858
599,1242,4.0,1498499098
448,132796,1.5,1461954152
298,26471,4.0,1447584664
195,648,5.0,974706589
325,2952,4.0,1039397709
541,19,2.0,835643052
6,381,3.0,845553994
6,548,3.0,845554908
608,2279,3.0,1117506885
558,1222,5.0,1035415531
63,81229,4.0,1443200311
559,1580,5.0,868277238
62,1653,5.0,1521489167
599,2890,3.5,1498797587
448,1089,5.0,1019132326
4,4033,4.0,986849149
232,919,4.0,1076956366
216,2761,2.0,975211714
474,2565,5.0,983032381
199,3037,4.0,946523712
198,1527,1.0,1034135655
594,7982,0.5,1108950686
381,1265,3.5,1164876890
40,344,4.0,832058897
265,2105,4.0,965315212
238,4901,4.0,1007931560
195,3174,4.0,1008558152
489,44191,4.0,1332773035
599,6874,5.0,1498457174
217,905,4.0,955943221
159,6942,4.5,1508641052
605,4571,3.0,1277176655
221,3998,3.0,1111178434
381,5618,5.0,1165975125
414,33162,3.5,1192047400
448,41569,4.0,1148466801
509,89678,4.0,1436031737
217,2379,3.0,955945401
448,5309,2.0,1019125869
125,86332,3.0,1474295314
305,163645,4.0,1512203731
599,3253,2.5,1498518790
474,914,4.5,1089386238
610,4018,3.0,1493849355
352,115210,4.5,1493674763
298,6367,0.5,1447599263
488,552,2.5,1112381831
525,6218,3.5,1476479569
217,809,2.0,955941990
68,3593,0.5,1269122274
600,1057,4.5,1237763772
610,100579,4.0,1493848830
606,2269,3.5,1171405545
140,4963,3.0,1030558935
68,2985,3.0,1233381010
200,2245,3.5,1229889153
462,6301,3.5,1121928938
534,2080,3.5,1459787996
89,49013,3.5,1520408932
356,3793,3.5,1229143154
474,53123,3.5,1201833158
122,58559,4.0,1461561340
480,60,2.0,1179159595
275,4448,4.0,1049077892
177,41566,3.0,1435524651
217,65,1.0,955945452
411,474,3.0,835532747
555,2436,4.0,978747454
599,176371,3.5,1508605770
603,3363,4.0,953926816
369,6663,3.5,1237082530
414,1870,3.0,998400974
414,830,1.0,961439104
217,2193,3.0,955942221
579,3114,5.0,958881086
