userId,movieId,rating,timestamp
249,5872,3.5,1415415395
68,3210,3.0,1158534539
21,1704,3.5,1418932074
108,1968,4.0,1042838877
1,2993,5.0,964982242
577,2094,5.0,945965845
450,3949,4.0,974704663
213,393,2.5,1316195191
537,7153,4.5,1424138056
262,708,3.0,840306302
260,7022,4.0,1109410675
62,122882,4.0,1521490340
599,1050,4.0,1498499111
328,70286,3.0,1494207173
368,1407,3.0,971275527
555,543,5.0,978746964
212,1206,4.0,1490114860
414,910,5.0,961595311
198,2174,3.0,1034197876
275,5745,5.0,1049077032
426,4886,5.0,1451081183
62,2012,4.5,1521822475
474,3181,4.5,1094562810
486,555,4.0,839537308
274,80489,4.0,1293217816
25,187541,4.0,1535470472
453,4226,5.0,1005965378
408,1036,4.0,1468523581
73,8972,5.0,1464198831
135,3869,3.0,1009692200
223,2396,4.0,1226209812
181,122,3.0,845470529
64,25,3.5,1161521571
541,594,5.0,835643759
160,2422,1.0,971436871
570,2012,3.0,1181478042
509,2078,2.0,1436000056
19,3418,3.0,965701125
217,786,4.0,955941016
292,153,3.0,1265680404
282,231,1.0,1378490516
177,7222,2.5,1435539462
249,50068,4.0,1415415590
290,898,5.0,975031095
562,2580,4.5,1368897729
177,1929,4.0,1435538921
438,4369,3.0,1105649834
188,2565,5.0,962560181
167,3552,4.0,1154721726
599,137218,2.5,1519264285
50,48780,2.5,1518168203
166,46976,4.5,1188774629
606,1240,4.0,1171325849
601,67255,4.5,1521397883
270,661,5.0,853918942
608,420,2.5,1117408415
239,3996,2.5,1221148044
448,129657,1.0,1462213497
274,4005,3.0,1186730499
28,3169,2.5,1234337236
22,68358,0.5,1268727244
448,1080,5.0,1019131169
19,19,2.0,965708339
159,68954,3.0,1508640220
429,276,3.0,828124616
453,4246,5.0,1005965973
21,6874,1.5,1468113479
242,292,3.0,834073121
539,6539,4.5,1332475016
606,2269,3.5,1171405545
599,4887,2.5,1498514189
307,51931,5.0,1192026200
474,8783,3.5,1100291729
480,441,5.0,1179161392
422,4939,3.0,1007498024
474,6201,5.0,1100119681
587,590,5.0,953141749
98,1193,4.5,1532458201
577,2411,3.0,945978669
117,616,4.0,844163615
314,163,3.0,834398622
22,4036,4.5,1268727180
552,3101,2.5,1112151404
290,1213,5.0,974938755
552,3698,1.5,1112151349
246,2916,4.0,1354133717
353,160,2.0,831939750
111,6365,1.0,1519415307
70,3543,4.0,1355184875
608,4386,2.0,1117506334
137,3198,3.5,1204863846
580,8970,2.5,1167792392
269,832,4.0,850865644
365,152091,3.0,1489796774
327,318,4.5,1234788100
474,3210,2.0,978575888
453,3114,5.0,1005966797
409,3835,4.0,968985680
6,161,3.0,845553253
606,5135,4.5,1171408765
