userId,movieId,rating,timestamp
213,53121,3.0,1316196209
599,2409,3.0,1498521388
534,111113,3.5,1459787997
446,329,3.0,843839169
156,3751,3.5,1106855382
594,2628,4.0,1109036951
462,592,3.0,1269928992
603,246,4.0,954482018
600,2762,3.5,1237857060
561,41566,3.0,1491091230
199,1244,3.0,1023654918
368,1061,3.0,975827681
534,61289,4.5,1459787998
495,2054,3.0,1458636440
380,1377,3.0,1494035744
546,293,3.0,973588464
232,34162,4.0,1133560651
474,1042,4.5,1053020921
82,6946,1.5,1084467643
132,4886,3.0,1157922876
225,3024,2.0,949111054
535,2496,1.0,939029814
199,55820,4.0,1208645990
73,6377,4.5,1464196965
560,109374,4.0,1469652903
80,85397,4.0,1377391213
91,3018,4.5,1112712579
514,2174,4.0,1533872559
144,5377,3.0,1136812901
410,4175,4.0,990728445
105,6187,5.0,1446773622
597,2628,3.0,940420799
230,2985,1.0,1196305144
514,112852,3.0,1533872836
275,348,5.0,1049076652
593,1476,4.0,1181007207
105,4223,4.0,1446573494
567,30810,4.0,1525284026
111,167018,4.5,1516141949
564,49286,3.0,1478451970
597,2683,5.0,940361972
414,1220,5.0,961515708
321,141,4.0,843212595
182,2496,4.0,1055155416
366,1089,5.0,1445546542
52,52328,5.0,1468052016
68,2491,4.5,1275958328
429,261,5.0,828124616
326,97,3.5,1443983581
133,380,3.0,843490781
140,4963,3.0,1030558935
135,4066,4.0,1009691066
610,99030,4.0,1479543237
506,39,5.0,1424487595
64,41569,4.0,1161520959
50,38038,3.0,1527108475
298,109673,0.5,1453033306
222,2571,4.0,1391350315
307,1214,2.0,1227538416
534,596,4.0,1459787996
21,733,3.5,1412967983
448,4564,3.0,1019141546
3,2288,4.0,1306463631
288,6534,3.5,1068836891
307,3280,1.5,1186085577
193,593,3.5,1435856893
119,106918,4.5,1436563670
448,5309,2.0,1019125869
188,898,5.0,962559988
274,2078,3.0,1171759746
414,69951,4.5,1273977081
380,122892,5.0,1493474014
240,382,3.0,849123005
303,1374,5.0,1053303250
28,58803,3.0,1242290671
595,2770,3.0,938868998
268,1238,5.0,940183153
517,49274,0.5,1488398516
36,548,3.0,1100803739
438,6942,4.5,1105650212
561,8623,3.0,1491095152
159,1197,4.0,1508640218
427,5015,3.5,1053071021
474,8094,3.5,1139102246
413,8644,2.5,1484439953
295,3198,5.0,1320064565
414,95135,4.0,1356136168
222,1923,3.0,1391374781
88,4993,5.0,1331421804
590,784,1.5,1258421121
219,2490,2.5,1198783032
197,858,2.0,947462734
484,34530,4.5,1342366241
367,3594,4.0,997813223
62,91500,4.0,1521490055
6,412,3.0,845554505
474,7080,3.5,1082311136
332,30812,3.5,1352673088
298,86347,3.0,1447584687
19,256,1.0,965703997
480,1391,2.0,1179178383
135,1259,5.0,1009693280
274,3740,3.5,1171495468
599,159403,3.0,1498540287
232,150,4.5,1101397575
160,2688,0.5,1058457082
258,60069,5.0,1534892554
590,910,5.0,1258418246
512,480,4.0,841449335
370,5782,3.0,1159163483
483,6322,4.0,1204277876
182,2539,2.5,1055154951
18,53996,3.0,1455749279
56,344,5.0,835799081
112,339,1.5,1513989982
274,7449,2.5,1172030661
414,1036,5.0,961515684
504,7151,4.0,1077909193
21,2762,0.5,1403460436
469,1476,2.0,965425831
438,6686,3.0,1105654374
182,2841,4.0,1063284555
380,3070,2.0,1494804753
171,1,5.0,866904159
445,260,5.0,1454621690
88,1193,5.0,1331421346
474,457,5.0,974667331
477,910,3.5,1200949130
610,4878,5.0,1493844843
380,26585,4.0,1508436906
600,801,3.5,1237760679
84,1259,4.0,858772565
307,5349,4.0,1242822663
463,5378,4.0,1145460004
131,2722,1.0,1349838625
455,225,3.0,836436023
280,3114,4.0,1348532299
28,858,4.5,1234338178
288,5680,3.0,1052856404
339,6550,4.5,1460186015
599,2628,3.0,1498524385
414,2996,2.0,961437615
219,5219,3.0,1194740229
599,5816,3.0,1498525316
312,1183,5.0,1043177268
382,106489,4.5,1515162225
337,648,5.0,860255716
610,8371,3.0,1493845534
603,914,5.0,954482383
289,2174,4.5,1143424633
460,7022,3.5,1359177713
19,1028,2.0,965706092
493,163,4.0,1001562930
136,353,5.0,832449934
356,6620,2.0,1229139803
212,91658,4.0,1490115401
515,174055,4.0,1513602053
527,595,5.0,1033174224
307,2432,2.0,1186172343
380,1210,5.0,1493419767
175,32289,5.0,1234189413
40,585,3.0,832059863
489,3751,3.5,1385823620
41,2858,4.0,1458933687
6,458,3.0,845555546
66,7018,5.0,1093747773
187,2692,3.0,1161849667
274,196,3.5,1259707801
253,55442,4.5,1286657218
610,1218,5.0,1479542012
387,6350,4.0,1143013627
534,108190,2.0,1459787997
64,3033,3.5,1161529332
84,270,3.0,858772258
590,33794,4.0,1266472415
62,7293,4.0,1521822849
111,53125,3.5,1516140807
464,7458,5.0,1325594312
464,1610,5.0,1325589707
160,1391,4.0,971436384
368,2947,3.0,975828964
552,914,3.5,1111473297
490,64614,3.5,1324372436
414,671,4.0,961438413
428,4022,2.0,1111489649
274,8373,3.0,1285027933
321,339,3.0,843212475
105,3969,4.5,1446749904
89,94959,3.0,1520408678
172,527,4.5,1291065634
