userId,movieId,rating,timestamp
560,8984,4.0,1469649011
599,5254,3.5,1498501417
298,57640,4.0,1447516990
298,60293,3.0,1447517765
165,4085,4.0,1046741972
139,4367,1.5,1453924436
603,617,2.0,963180237
298,34048,2.5,1447598347
448,89492,4.0,1355584097
226,27882,4.5,1159220538
234,2700,3.0,1004409394
219,4623,4.0,1195700021
82,5093,3.0,1084467542
182,1391,4.0,1054782899
474,5581,2.0,1046887668
234,1374,3.0,1004408151
381,1947,3.0,1167542994
425,4306,4.0,1085476559
432,35836,4.0,1335140178
599,472,1.5,1519150486
603,2971,4.0,953926970
6,303,3.0,845554099
63,778,4.0,1443199878
211,32587,4.0,1350912916
71,733,3.0,864737969
292,63082,4.0,1234826879
382,7444,3.5,1515172672
177,2797,5.0,1435534181
339,40815,2.5,1460183491
217,47,2.0,955942953
608,2142,2.0,1117506623
325,351,3.0,1039397350
352,46723,3.5,1493674415
169,344,3.5,1078284505
474,2133,3.0,1046886418
15,110102,1.5,1510573153
434,64839,4.5,1270604023
606,47629,4.0,1177937288
410,4276,4.0,990728353
219,2881,2.5,1194740115
599,3668,3.0,1498525594
414,142488,5.0,1511535975
169,4993,4.5,1059494461
6,1064,4.0,845556579
42,858,5.0,996213544
552,5349,4.0,1112151281
249,82053,3.0,1409654955
599,3703,5.0,1498457244
605,7247,4.0,1277175786
103,1884,4.5,1431968228
182,1753,2.0,1055155794
182,1429,3.0,1057526175
597,417,4.0,940361384
600,55247,1.5,1237760069
346,1131,4.0,1172692764
514,1136,4.0,1533948683
201,2455,4.0,941211643
68,67255,4.5,1291944752
298,69436,0.5,1447517461
82,1,2.5,1084467729
469,2949,3.0,965333750
414,1013,3.0,961518330
118,1810,4.0,944923926
474,50514,3.5,1201833031
606,1994,2.5,1171229476
68,783,2.5,1158534731
53,916,5.0,1237748102
542,1200,4.0,1163387217
95,2268,4.0,1043339808
391,1860,3.0,1030827923
399,5952,5.0,1167220309
104,357,5.0,1048587390
82,2378,3.5,1084465176
599,2880,2.5,1498516787
177,99112,3.5,1435837739
576,1345,4.0,1358151485
305,2288,5.0,1460564615
493,1198,4.0,1001562629
474,3966,3.5,1080568482
395,256,3.0,841503984
226,840,3.0,1095695170
483,1729,3.5,1327277503
368,832,3.0,971275815
182,3158,4.0,1094400787
597,1648,4.0,941559341
275,5418,4.0,1049076316
202,29,4.0,974923156
51,4340,2.5,1230930946
351,356,4.5,1326062543
592,6,3.0,837350390
274,16,4.5,1171493420
573,736,4.5,1186722420
524,1231,4.0,851609597
452,552,5.0,1019580899
460,356,4.5,1359178245
202,474,3.0,974918657
372,1022,3.0,874415832
233,58025,3.0,1533005152
51,93,3.0,1230931640
233,1732,4.0,1448816492
258,48394,5.0,1534892846
66,6773,4.0,1099187633
520,2501,4.0,1326607875
608,1405,1.5,1117504652
